,CH1,CH3,CH4
Second,Volt,Volt,Volt
5.15564e-01,2.34e-01,-4.00e+00,3.12e-01, 
5.15711e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.15857e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.16004e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.16150e-01,2.35e-01,-4.00e+00,3.12e-01, 
5.16297e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.16443e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.16590e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.16736e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.16883e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.17029e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.17176e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.17322e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.17469e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.17615e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.17762e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.17908e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.18055e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.18201e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.18348e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.18494e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.18641e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.18787e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.18934e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.19080e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.19227e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.19373e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.19520e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.19666e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.19813e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.19959e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.20105e-01,2.35e-01,-4.00e+00,3.13e-01, 
5.20252e-01,2.37e-01,-4.00e+00,3.14e-01, 
5.20398e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.20545e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.20691e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.20838e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.20984e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.21131e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.21277e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.21424e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.21570e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.21717e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.21863e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.22010e-01,2.34e-01,-4.00e+00,3.13e-01, 
5.22156e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.22303e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.22449e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.22596e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.22742e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.22889e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23035e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23182e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23328e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23475e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.23621e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23768e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.23914e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.24061e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.24207e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.24354e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.24500e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.24647e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.24793e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.24939e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.25086e-01,2.37e-01,-4.00e+00,3.14e-01, 
5.25232e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.25379e-01,2.34e-01,-4.00e+00,3.14e-01, 
5.25525e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.25672e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.25818e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.25965e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.26111e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.26258e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.26404e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.26551e-01,2.37e-01,-4.00e+00,3.14e-01, 
5.26697e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.26844e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.26990e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.27137e-01,2.37e-01,-4.00e+00,3.14e-01, 
5.27283e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.27430e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.27576e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.27723e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.27869e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.28016e-01,2.35e-01,-4.00e+00,3.14e-01, 
5.28162e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.28309e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.28455e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.28602e-01,2.34e-01,-4.00e+00,3.15e-01, 
5.28748e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.28895e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.29041e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.29188e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.29334e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.29480e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.29627e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.29773e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.29920e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.30066e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.30213e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.30359e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.30506e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.30652e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.30799e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.30945e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.31092e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.31238e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.31385e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.31531e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.31678e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.31824e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.31971e-01,2.37e-01,-3.60e+00,3.15e-01, 
5.32117e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32264e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32410e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32557e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32703e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32850e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.32996e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.33143e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.33289e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.33436e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.33582e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.33729e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.33875e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.34021e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.34168e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.34314e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.34461e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.34607e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.34754e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.34900e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35047e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35193e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35340e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35486e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35633e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.35779e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.35926e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.36072e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.36219e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.36365e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.36512e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.36658e-01,2.35e-01,-4.00e+00,3.15e-01, 
5.36805e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.36951e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.37098e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.37244e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.37391e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.37537e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.37684e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.37830e-01,2.37e-01,-3.60e+00,3.15e-01, 
5.37977e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38123e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38270e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38416e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38563e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38709e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.38855e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.39002e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.39148e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.39295e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.39441e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.39588e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.39734e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.39881e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.40027e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.40174e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.40320e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.40467e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.40613e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.40760e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.40906e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.41053e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.41199e-01,2.38e-01,-3.60e+00,3.15e-01, 
5.41346e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.41492e-01,2.38e-01,-3.60e+00,3.15e-01, 
5.41639e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.41785e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.41932e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.42078e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.42225e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.42371e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.42518e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.42664e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.42811e-01,2.37e-01,-4.00e+00,3.15e-01, 
5.42957e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43104e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43250e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43396e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43543e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43689e-01,2.38e-01,-3.60e+00,3.15e-01, 
5.43836e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.43982e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.44129e-01,2.38e-01,-3.60e+00,3.15e-01, 
5.44275e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.44422e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.44568e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.44715e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.44861e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.45008e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.45154e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.45301e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.45447e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.45594e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.45740e-01,2.37e-01,-4.00e+00,3.14e-01, 
5.45887e-01,2.38e-01,-3.60e+00,3.15e-01, 
5.46033e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.46180e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.46326e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.46473e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.46619e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.46766e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.46912e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.47059e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.47205e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.47352e-01,2.38e-01,-4.00e+00,3.15e-01, 
5.47498e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.47645e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.47791e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.47938e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.48084e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.48230e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.48377e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.48523e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.48670e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.48816e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.48963e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.49109e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.49256e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.49402e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.49549e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.49695e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.49842e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.49988e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.50135e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.50281e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.50428e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.50574e-01,2.38e-01,-3.60e+00,3.14e-01, 
5.50721e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.50867e-01,2.38e-01,-4.00e+00,3.14e-01, 
5.51014e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.51160e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.51307e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.51453e-01,2.40e-01,-3.60e+00,3.13e-01, 
5.51600e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.51746e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.51893e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.52039e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.52186e-01,2.39e-01,-4.00e+00,3.14e-01, 
5.52332e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.52479e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.52625e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.52772e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.52918e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.53064e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.53211e-01,2.39e-01,-4.00e+00,3.13e-01, 
5.53357e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.53504e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.53650e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.53797e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.53943e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.54090e-01,2.38e-01,-3.60e+00,3.13e-01, 
5.54236e-01,2.38e-01,-3.60e+00,3.12e-01, 
5.54383e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.54529e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.54676e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.54822e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.54969e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.55115e-01,2.38e-01,-4.00e+00,3.13e-01, 
5.55262e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.55408e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.55555e-01,2.39e-01,-3.60e+00,3.13e-01, 
5.55701e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.55848e-01,2.38e-01,-3.60e+00,3.12e-01, 
5.55994e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.56141e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.56287e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.56434e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.56580e-01,2.39e-01,-4.00e+00,3.12e-01, 
5.56727e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.56873e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.57020e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.57166e-01,2.39e-01,-4.00e+00,3.12e-01, 
5.57312e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.57459e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.57606e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.57752e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.57898e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.58045e-01,2.40e-01,-3.60e+00,3.12e-01, 
5.58191e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.58338e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.58484e-01,2.39e-01,-3.60e+00,3.12e-01, 
5.58631e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.58777e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.58924e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59070e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59217e-01,2.39e-01,-4.00e+00,3.11e-01, 
5.59363e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59510e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59656e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59803e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.59949e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60096e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60242e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60389e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60535e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60682e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60828e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.60975e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.61121e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.61268e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.61414e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.61561e-01,2.40e-01,-3.60e+00,3.11e-01, 
5.61707e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.61854e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.62000e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.62146e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.62293e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.62439e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.62586e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.62732e-01,2.40e-01,-3.60e+00,3.10e-01, 
5.62879e-01,2.41e-01,-4.00e+00,3.10e-01, 
5.63025e-01,2.41e-01,-3.60e+00,3.10e-01, 
5.63172e-01,2.40e-01,-3.60e+00,3.09e-01, 
5.63318e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.63465e-01,2.41e-01,-4.00e+00,3.09e-01, 
5.63611e-01,2.41e-01,-4.00e+00,3.10e-01, 
5.63758e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.63904e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.64051e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.64197e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.64344e-01,2.40e-01,-3.60e+00,3.09e-01, 
5.64490e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.64637e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.64783e-01,2.40e-01,-3.60e+00,3.09e-01, 
5.64930e-01,2.41e-01,-4.00e+00,3.09e-01, 
5.65076e-01,2.41e-01,-3.60e+00,3.09e-01, 
5.65223e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.65369e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.65516e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.65662e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.65809e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.65955e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66102e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66248e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66395e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66541e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66688e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66834e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.66980e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67127e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67273e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67420e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67566e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67713e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.67859e-01,2.41e-01,-3.60e+00,3.08e-01, 
5.68006e-01,2.41e-01,-3.60e+00,3.07e-01, 
5.68152e-01,2.41e-01,-3.20e+00,3.07e-01, 
5.68299e-01,2.41e-01,-3.60e+00,3.07e-01, 
5.68445e-01,2.41e-01,-3.60e+00,3.07e-01, 
5.68592e-01,2.41e-01,-3.20e+00,3.07e-01, 
5.68738e-01,2.41e-01,-3.60e+00,3.07e-01, 
5.68885e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.69031e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.69178e-01,2.41e-01,-3.60e+00,3.07e-01, 
5.69324e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.69471e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.69617e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.69764e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.69910e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.70057e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.70203e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.70350e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.70496e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.70643e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.70789e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.70936e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.71082e-01,2.41e-01,-3.60e+00,3.06e-01, 
5.71229e-01,2.42e-01,-3.60e+00,3.06e-01, 
5.71375e-01,2.42e-01,-3.20e+00,3.05e-01, 
5.71522e-01,2.41e-01,-3.60e+00,3.05e-01, 
5.71668e-01,2.41e-01,-3.60e+00,3.05e-01, 
5.71814e-01,2.41e-01,-3.60e+00,3.05e-01, 
5.71961e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72107e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72254e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72400e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72547e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72693e-01,2.42e-01,-3.20e+00,3.05e-01, 
5.72840e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.72986e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.73133e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.73279e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.73426e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.73572e-01,2.42e-01,-3.60e+00,3.05e-01, 
5.73719e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.73865e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.74012e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.74158e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.74305e-01,2.42e-01,-3.20e+00,3.04e-01, 
5.74451e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.74598e-01,2.42e-01,-3.20e+00,3.04e-01, 
5.74744e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.74891e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.75037e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.75184e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.75330e-01,2.42e-01,-3.60e+00,3.04e-01, 
5.75477e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.75623e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.75770e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.75916e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.76063e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.76209e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.76355e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.76502e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.76648e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.76795e-01,2.43e-01,-3.20e+00,3.03e-01, 
5.76941e-01,2.43e-01,-3.60e+00,3.04e-01, 
5.77088e-01,2.43e-01,-3.20e+00,3.03e-01, 
5.77234e-01,2.42e-01,-3.60e+00,3.03e-01, 
5.77381e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.77527e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.77674e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.77820e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.77967e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.78113e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.78260e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.78406e-01,2.44e-01,-3.60e+00,3.03e-01, 
5.78553e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.78699e-01,2.44e-01,-3.60e+00,3.03e-01, 
5.78846e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.78992e-01,2.44e-01,-3.60e+00,3.03e-01, 
5.79139e-01,2.43e-01,-3.60e+00,3.03e-01, 
5.79285e-01,2.44e-01,-3.20e+00,3.03e-01, 
